Fig1_ScaledRank,Gene.Symbol,ScaledRank_HeLa,ScaledRank_HEK293,WT_EBSStoUT_HeLa,ATG7minWT_EBSStoUT_HeLa,priority_HeLa,WT_EBSStoUT_HEK293,ATG7minWT_EBSStoUT,priority_HEK293,prot_MinRank
0.29469593,CAPN7,0.98913738,0.189089418,0.225693502,-0.194762016,0,-0.146447811,0.040818549,0.040818549,0.189089418
0.294810242,PHKA1,0.18913738,0.197839759,-0.101103391,0.044278848,0.044278848,-0.275807643,0.036181352,0.036181352,0.18913738
0.294924554,FKBP10,0.755399361,0.189226142,-0.138074451,-0.029607283,0,-0.148946484,0.040763255,0.040763255,0.189226142
0.295038866,TIMM44,0.189265176,0.308312825,-0.044277974,0.302055054,0.044277974,0.327533816,-0.128887675,0,0.189265176
0.295153178,GFM2,0.189392971,0.750615258,-0.044272489,0.199898855,0.044272489,0.114978406,-0.026538705,0,0.189392971
0.29526749,SNAP47,NA,0.18949959,NA,NA,NA,-0.069372859,0.040734303,0.040734303,0.18949959
0.295381802,ACTR1A,0.189520767,0.496855346,-0.044138373,0.171951769,0.044138373,-0.031980511,-0.017955642,0,0.189520767
0.295496113,PLPP3,0.189648562,0.286300246,-0.258918086,0.044121785,0.044121785,-0.202891085,-0.683735811,0,0.189648562
0.295610425,KCTD10,NA,0.189773038,NA,NA,NA,-0.96326046,0.040580677,0.040580677,0.189773038
0.295724737,SSR3,0.189776358,0.952966913,-0.210159813,0.044022619,0.044022619,-0.570650017,-0.064250547,0,0.189776358
0.295839049,SUGT1,0.189904153,0.966092425,-0.131109907,0.043960437,0.043960437,0.074466421,0.07719618,0,0.189904153
0.295953361,NCBP3,0.592332268,0.189909762,-0.001464776,-0.089407469,0,-0.040354721,0.076627681,0.040354721,0.189909762
0.296067673,MAP3K4,NA,0.190046486,NA,NA,NA,-0.124481044,0.040212853,0.040212853,0.190046486
0.296181984,TMEM161B,0.190159744,NA,-0.060663497,0.043773355,0.043773355,NA,NA,NA,0.190159744
0.296296296,TBCB,0.20715655,0.19018321,-0.032932049,0.037492007,0.032932049,-0.123502473,0.040206803,0.040206803,0.19018321
0.296410608,ACOT13,0.19028754,0.880503145,-0.04362393,0.105224344,0.04362393,0.398834827,-0.157301998,0,0.19028754
0.29652492,HDAC1,0.538530351,0.190319934,0.157437079,-0.233831396,0,-0.32689372,0.040148706,0.040148706,0.190319934
0.296639232,KIFAP3,0.190415335,0.744736123,-0.179675736,0.043573727,0.043573727,0.05420358,-0.145810604,0,0.190415335
0.296753544,AASDHPPT,0.88971246,0.190456658,-0.11537479,-0.353441434,0,-0.138121541,0.040082416,0.040082416,0.190456658
0.296867856,NDRG3,0.190543131,0.931364506,-0.072897274,0.043277483,0.043277483,-0.070195259,-0.135416035,0,0.190543131
0.296982167,RAPH1,0.642939297,0.190593383,0.247338751,0.189824079,0,-0.039964466,0.05555795,0.039964466,0.190593383
0.297096479,UQCRFS1,0.190670927,0.456248291,-0.10019714,0.043256911,0.043256911,-0.107265598,-0.129242459,0,0.190670927
0.297210791,NBEAL2,0.190798722,0.19319114,-0.043096225,0.046343829,0.043096225,-0.038902705,0.115830731,0.038902705,0.190798722
0.297325103,EXOG,0.191054313,0.961307082,-0.077952353,0.042635267,0.042635267,0.171557381,-0.328733127,0,0.191054313
0.297439415,NFKBIB,0.572523962,0.191140279,0.080274094,0.05266528,0,-0.039830633,0.085507818,0.039830633,0.191140279
0.297553727,UTP14A,0.191182109,0.822805578,-0.04753955,0.042608839,0.042608839,0.125063826,0.295023731,0,0.191182109
0.297668038,PPP2R5D,0.555782748,0.191277003,0.153427825,-0.005986273,0,-0.048430145,0.039781873,0.039781873,0.191277003
0.29778235,TBRG4,0.191309904,0.751845775,-0.41768226,0.042553826,0.042553826,0.107539047,-0.124053269,0,0.191309904
0.297896662,USP16,0.982236422,0.191413727,-0.089734152,-0.188490459,0,-0.039734841,0.041011172,0.039734841,0.191413727
0.298010974,SPTBN4,0.1914377,NA,-0.079530786,0.042543594,0.042543594,NA,NA,NA,0.1914377
0.298125286,MYH9,0.191565495,0.43683347,-0.042515331,0.096172726,0.042515331,0.079791924,0.078472541,0,0.191565495
0.298239598,COL4A2,0.365623003,0.191687175,-0.364944922,-0.06926494,0,-0.446060431,0.039608607,0.039608607,0.191687175
0.298353909,FBXL3,0.191693291,0.944353295,-0.088439379,0.042388837,0.042388837,-0.346500177,-0.017907811,0,0.191693291
0.298468221,MKLN1,0.947220447,0.191823899,-0.798635557,-0.42283057,0,-0.769676708,0.039588429,0.039588429,0.191823899
0.298582533,TEC,0.191948882,NA,-0.042159117,0.075477232,0.042159117,NA,NA,NA,0.191948882
0.298696845,PPP1R12C,0.835782748,0.191960623,0.029992129,-0.191189287,0,-0.092960662,0.039479273,0.039479273,0.191960623
0.298811157,GDF15,0.192076677,NA,-0.136869564,0.042132596,0.042132596,NA,NA,NA,0.192076677
0.298925469,SSR1,0.192204473,0.45187312,-0.098998994,0.04206942,0.04206942,-0.141325784,-0.027941615,0,0.192204473
0.299039781,RBM27,0.924600639,0.192234072,0.120725035,-0.189749192,0,-0.039414658,0.056900526,0.039414658,0.192234072
0.299154092,NDUFAF5,0.192332268,0.617035822,-0.042017427,0.079946644,0.042017427,0.266420834,-0.206402696,0,0.192332268
0.299268404,ELMO2,0.778530351,0.192370796,0.100524284,0.043623914,0,-0.039214138,0.174099406,0.039214138,0.192370796
0.299382716,MRPS12,0.192460064,0.296828001,-0.509158999,0.042011792,0.042011792,0.244203238,-0.298225151,0,0.192460064
0.299497028,DNAJC16,0.962939297,0.19250752,0.016301324,0.086027601,0,-0.265784412,0.039176316,0.039176316,0.19250752
0.29961134,THG1L,0.192587859,0.904429861,-0.041983775,0.074159233,0.041983775,0.044821854,0.075498566,0,0.192587859
0.299725652,TNIK,0.22913738,0.192644244,-0.300919022,0.017979752,0.017979752,-0.1168754,0.039098691,0.039098691,0.192644244
0.299839963,EXOC1,0.192715655,0.249931638,-0.041927509,0.077103884,0.041927509,-0.018774724,0.009210066,0.009210066,0.192715655
0.299954275,NCDN,0.925878594,0.192780968,-0.450027498,-0.008767956,0,-0.35727668,0.03899454,0.03899454,0.192780968
0.300068587,RAB38,0.19284345,NA,-0.252180565,0.041913105,0.041913105,NA,NA,NA,0.19284345
0.300182899,PIKFYVE,0.963578275,0.192917692,0.108391764,-0.073831517,0,-0.173075198,0.038994006,0.038994006,0.192917692
0.300297211,TTC19,0.192971246,0.627153404,-0.33550995,0.041907355,0.041907355,-0.122556538,-0.186904638,0,0.192971246
0.300411523,TAF7,0.569968051,0.193054416,0.014733878,0.030369176,0,-0.038935364,0.345097697,0.038935364,0.193054416
0.300525834,PSMC6,0.193099042,0.503828275,-0.041893793,0.079953217,0.041893793,0.151337318,-0.037813751,0,0.193099042
0.300640146,KATNA1,0.193226837,0.331966092,-0.159278227,0.04188563,0.04188563,-0.086685111,-0.076436229,0,0.193226837
0.300754458,CSNK1E,0.45086262,0.193327864,-0.238610153,-0.554202276,0,-0.868547427,0.038858326,0.038858326,0.193327864
0.30086877,RPL15,0.193354633,0.497949139,-0.041842658,0.071441259,0.041842658,1.242473322,0.52884617,0,0.193354633
0.300983082,NCLN,0.224792332,0.193464588,-0.046901766,0.020780617,0.020780617,-0.114112121,0.038815289,0.038815289,0.193464588
0.301097394,TTC17,0.753738019,0.193601313,-0.173170346,-0.464848375,0,-0.579136732,0.038789344,0.038789344,0.193601313
0.301211706,TTC17,0.753865815,0.193601313,-0.040694922,-0.543967508,0,-0.579136732,0.038789344,0.038789344,0.193601313
0.301326017,ANKH,0.193610224,0.874897457,-0.266487103,0.041591855,0.041591855,-0.026725759,-0.161509226,0,0.193610224
0.301440329,FUS,0.193738019,0.437653815,-0.120954881,0.041579469,0.041579469,0.633722053,0.282892357,0,0.193738019
0.301554641,TMEM181,0.193865815,0.245693191,-0.089561472,0.041524418,0.041524418,-0.011098775,0.023003428,0.011098775,0.193865815
0.301668953,NSMCE3,0.784153355,0.193874761,-0.081726123,-0.25300021,0,-0.038632351,0.052189735,0.038632351,0.193874761
0.301783265,FASTKD1,0.19399361,0.602406344,-0.337655682,0.041475375,0.041475375,-0.214443132,-0.349297073,0,0.19399361
0.301897577,AMBRA1,0.838210863,0.194011485,-0.547561956,-0.247330553,0,-0.73090303,0.038600682,0.038600682,0.194011485
0.302011888,STS,0.194121406,0.236395953,-0.041467882,0.087469546,0.041467882,-0.015643772,0.043630605,0.015643772,0.194121406
0.3021262,VCP,0.194249201,0.486874487,-0.041466012,0.168152739,0.041466012,0.212597983,-0.042935338,0,0.194249201
0.302240512,STX7,0.246389776,0.194284933,-0.007788592,0.09655048,0.007788592,-0.038512445,0.194918146,0.038512445,0.194284933
0.302354824,SNX13,0.194376997,0.219031993,-0.290666347,0.041453933,0.041453933,-0.174879821,0.024804836,0.024804836,0.194376997
0.302469136,SPTLC2,0.287795527,0.194421657,-0.70333936,-0.01507359,0,-0.132056231,0.038443511,0.038443511,0.194421657
0.302583448,GLIPR1,0.194504792,NA,-0.494992305,0.041425274,0.041425274,NA,NA,NA,0.194504792
0.302697759,ELOVL1,0.194632588,0.824719716,-0.220357789,0.041411926,0.041411926,0.47743298,0.040835698,0,0.194632588
0.302812071,GTPBP8,0.194760383,0.694968553,-0.854458281,0.041207375,0.041207375,-0.305234784,-0.188630402,0,0.194760383
0.302926383,AAMP,0.54172524,0.194831829,0.304289315,-0.061980087,0,-0.242839086,0.038162664,0.038162664,0.194831829
0.303040695,BPHL,0.194888179,0.671315286,-0.04452196,0.04117394,0.04117394,0.727501224,0.043474115,0,0.194888179
0.303155007,HCCS,0.195015974,0.481815696,-0.22669405,0.041075142,0.041075142,-0.030833685,-0.026777417,0,0.195015974
0.303269319,WASHC2C,0.19514377,0.975663112,-0.041033111,0.06385503,0.041033111,-0.314943648,-0.023000013,0,0.19514377
0.303383631,EHD4,0.849329073,0.195242002,-0.024492787,-0.010739394,0,-0.101332878,0.038020218,0.038020218,0.195242002
0.303497942,MRPL37,0.195271565,0.834016954,-0.223933867,0.040891353,0.040891353,0.193214549,-0.14869508,0,0.195271565
0.303612254,PSMB2,0.206389776,0.195378726,-0.033454062,0.110972118,0.033454062,-0.037792378,0.044857923,0.037792378,0.195378726
0.303726566,KIAA0319L,0.195399361,0.688405797,-0.261689782,0.040743444,0.040743444,-0.205590099,-0.112728966,0,0.195399361
0.303840878,TWISTNB,0.586325879,0.19551545,-0.204984305,-0.137768895,0,-0.038782955,0.03777533,0.03777533,0.19551545
0.30395519,ICAM1,0.195527157,NA,-0.056108862,0.040692239,0.040692239,NA,NA,NA,0.195527157
0.304069502,TMX4,0.195654952,NA,-0.200856458,0.040667311,0.040667311,NA,NA,NA,0.195654952
0.304183813,SLC25A32,0.195782748,0.848372983,-0.413700037,0.040635089,0.040635089,-0.301821308,-0.179982183,0,0.195782748
0.304298125,SUFU,NA,0.195788898,NA,NA,NA,-0.297083225,0.037593136,0.037593136,0.195788898
0.304412437,FRYL,0.195910543,0.268936287,-0.246160493,0.040626452,0.040626452,-0.011672015,0.000353942,0.000353942,0.195910543
0.304526749,HSPA1L,0.42428115,0.195925622,0.050217305,-0.016442089,0,-0.088825213,0.037513467,0.037513467,0.195925622
0.304641061,RABGAP1L,0.601277955,0.196062346,-0.103338792,-0.127016058,0,-0.167632761,0.037509315,0.037509315,0.196062346
0.304755373,RSL1D1,0.196166134,0.340169538,-0.040535666,0.181092482,0.040535666,0.227405385,-0.115255613,0,0.196166134
0.304869684,RNF185,NA,0.19619907,NA,NA,NA,-0.041329631,0.037368091,0.037368091,0.19619907
0.304983996,TOR3A,0.19629393,0.853021602,-0.438304296,0.040505705,0.040505705,-0.179457601,-0.001696914,0,0.19629393
0.305098308,FBXO21,0.334057508,0.196335794,-0.404719167,-0.52470783,0,-1.649838444,0.037354687,0.037354687,0.196335794
0.30521262,SNX7,0.196421725,0.95255674,-0.040168051,0.130647289,0.040168051,-0.170182966,-0.046991602,0,0.196421725
0.305326932,FIZ1,0.796549521,0.196472518,0.012196709,-0.11654207,0,-0.080755605,0.037239009,0.037239009,0.196472518
0.305441244,SPRYD4,0.196549521,0.733661471,-0.072430063,0.040158849,0.040158849,-0.074328548,-0.108959571,0,0.196549521
0.305555556,L3MBTL3,0.234888179,0.196609243,-0.176760319,0.014740471,0.014740471,-0.234823842,0.037063185,0.037063185,0.196609243
0.305669867,COA7,0.196677316,0.757178015,-0.040133598,0.158938772,0.040133598,0.118225934,-0.154974408,0,0.196677316
0.305784179,CS,0.196805112,0.329778507,-0.040130798,0.236477497,0.040130798,0.102812777,-0.085505155,0,0.196805112
0.305898491,PLD6,NA,0.196882691,NA,NA,NA,-0.620602625,0.036918462,0.036918462,0.196882691
0.306012803,MFSD6,0.196932907,NA,-0.135944307,0.040068624,0.040068624,NA,NA,NA,0.196932907
0.306127115,RPS25,0.4885623,0.197019415,-0.181265287,-0.004034732,0,-0.111020599,0.036733531,0.036733531,0.197019415
0.306241427,CHCHD3,0.197060703,0.906343998,-0.040046124,0.112470824,0.040046124,0.277529695,-0.298846656,0,0.197060703
0.306355738,ARMC9,NA,0.197156139,NA,NA,NA,-0.365175821,0.036557967,0.036557967,0.197156139
0.30647005,COX18,0.197188498,NA,-0.37764379,0.039899271,0.039899271,NA,NA,NA,0.197188498
0.306584362,MAP7D3,0.677188498,0.197292863,-0.350555967,-0.295553818,0,-0.283744726,0.036367728,0.036367728,0.197292863
0.306698674,ATP5PD,0.197316294,0.339349193,-0.039827743,0.154744051,0.039827743,0.183743247,-0.155788417,0,0.197316294
0.306812986,CLINT1,0.553738019,0.197429587,0.200412406,-0.05589273,0,-0.036359122,0.426020661,0.036359122,0.197429587
0.306927298,ABCA5,0.197444089,NA,-0.402417835,0.039796542,0.039796542,NA,NA,NA,0.197444089
0.30704161,PCNX1,NA,0.197566311,NA,NA,NA,-0.516061154,0.03623695,0.03623695,0.197566311
0.307155921,MAN1A2,0.197571885,0.268526114,-0.039608456,0.134977188,0.039608456,-0.000538057,0.132321301,0.000538057,0.197571885
0.307270233,BDP1,0.197699681,NA,-0.128951655,0.039558738,0.039558738,NA,NA,NA,0.197699681
0.307384545,COG1,0.24600639,0.197703035,-0.025838323,0.008013489,0.008013489,-0.036182115,0.177171014,0.036182115,0.197703035
0.307498857,TMEM263,0.197827476,0.729012852,-0.056950626,0.039536573,0.039536573,-0.13189045,-0.032093673,0,0.197827476
0.307613169,RRAS2,0.197955272,0.500410172,-0.05418887,0.039483911,0.039483911,0.238423416,-0.140451235,0,0.197955272
0.307727481,EMB,0.198083067,0.637817884,-0.367314082,0.039467382,0.039467382,-0.029832009,-0.024013828,0,0.198083067
0.307841792,TSR2,0.749648562,0.198113208,0.119266909,-0.109252569,0,-0.092314687,0.036010777,0.036010777,0.198113208
0.307956104,DNAJC6,0.198210863,0.324446267,-0.225210887,0.0394214,0.0394214,0.024010299,-0.09901002,0,0.198210863
0.308070416,NIPAL1,NA,0.198249932,NA,NA,NA,-0.035955633,0.044875479,0.035955633,0.198249932
0.308184728,LGALS1,0.198338658,0.380366421,-0.039335846,0.073768035,0.039335846,0.100353763,0.093197949,0,0.198338658
0.30829904,RPSA,0.366900958,0.198386656,-0.209001022,-0.019344443,0,-0.03594858,0.040778182,0.03594858,0.198386656
0.308413352,PIK3R2,0.198466454,0.282198523,-0.404526886,0.039315623,0.039315623,-0.37897658,-0.047153489,0,0.198466454
0.308527663,CHP1,0.198594249,0.801339896,-0.430139366,0.039218413,0.039218413,0.128394678,0.015292829,0,0.198594249
0.308641975,OSBP,0.400766773,0.198660104,0.161956071,0.059210204,0,-0.052885907,0.035783033,0.035783033,0.198660104
0.308756287,TMEM168,0.198722045,0.845091605,-0.049418777,0.039140055,0.039140055,0.140252522,-0.207623791,0,0.198722045
0.308870599,SMARCD2,0.746453674,0.198796828,-0.000506743,-0.286739478,0,-0.122181592,0.035739894,0.035739894,0.198796828
0.308984911,BAK1,0.19884984,0.588323763,-0.039002695,0.115344425,0.039002695,0.045950087,-0.202149297,0,0.19884984
0.309099223,TUFM,0.198977636,0.461170358,-0.038971429,0.103409076,0.038971429,0.204631807,-0.128844917,0,0.198977636
0.309213535,PFDN4,0.199105431,0.882964178,-0.038806769,0.238727684,0.038806769,0.055827658,-0.144378069,0,0.199105431
0.309327846,FAM92A,NA,0.199207,NA,NA,NA,-0.286737451,0.035331313,0.035331313,0.199207
0.309442158,COG8,0.785303514,0.199343724,-0.047496587,-0.142199074,0,-0.153699989,0.035330097,0.035330097,0.199343724
0.30955647,SDHA,0.199361022,0.429997266,-0.592145008,0.038780133,0.038780133,0.142330886,-0.204011755,0,0.199361022
0.309670782,RUFY3,0.645623003,0.199480448,-0.05543461,-0.141527464,0,-0.137681207,0.035267615,0.035267615,0.199480448
0.309785094,TMEM87A,0.199488818,0.705769757,-0.038537131,0.075715166,0.038537131,0.478792324,-0.112739439,0,0.199488818
0.309899406,BCAM,0.199616613,0.229969921,-0.038482556,0.053207917,0.038482556,-0.43620864,0.019621838,0.019621838,0.199616613
0.310013717,PPIF,0.199744409,0.428630025,-0.038234978,0.124777096,0.038234978,0.174509537,-0.073717849,0,0.199744409
0.310128029,DCAF7,0.483450479,0.199753897,-0.093047545,-0.182658376,0,-0.309599828,0.03516926,0.03516926,0.199753897
0.310242341,VKORC1L1,0.199872204,0.207136998,-0.194644129,0.038121642,0.038121642,-0.252712689,0.031844625,0.031844625,0.199872204
0.310356653,PDZD8,0.711309904,0.199890621,-0.386308342,-0.016989584,0,-0.035166272,0.093229633,0.035166272,0.199890621
0.310470965,P4HA1,0.2,0.393081761,-0.037954662,0.172039275,0.037954662,-0.217682471,-0.001054014,0,0.2
0.310585277,RASA2,0.565623003,0.200027345,0.120348479,0.058952903,0,-0.212940978,0.035054731,0.035054731,0.200027345
0.310699588,IVD,0.200127796,0.419332786,-0.037949306,0.147453916,0.037949306,0.20170645,-0.170924549,0,0.200127796
0.3108139,ABCF1,0.71028754,0.200164069,0.085972116,0.01686451,0,-0.062165597,0.035003646,0.035003646,0.200164069
0.310928212,CNNM3,0.710031949,0.200300793,-0.114200246,-0.13738435,0,-0.327038965,0.034956226,0.034956226,0.200300793
0.311042524,LMBR1,NA,0.200437517,NA,NA,NA,-0.184054001,0.034816095,0.034816095,0.200437517
0.311156836,SYNJ2BP,0.200511182,0.492343451,-0.20241788,0.037666782,0.037666782,0.083015987,-0.043377427,0,0.200511182
0.311271148,ACTN4,0.200638978,0.309680066,-0.037614361,0.087744641,0.037614361,0.09235705,-0.01231865,0,0.200638978
0.31138546,ACTN4,0.200638978,0.999179655,-0.037614361,0.087744641,0.037614361,0.071372282,-0.188435915,0,0.200638978
0.311499771,ALAS1,0.37942492,0.200710965,-1.304805066,-0.100230456,0,-0.384868651,0.034516446,0.034516446,0.200710965
0.311614083,ACAD10,0.200894569,0.629751162,-0.662573651,0.037334473,0.037334473,0.23239609,-0.114319596,0,0.200894569
0.311728395,MSTO1,0.201022364,0.819387476,-0.036951245,0.217242855,0.036951245,-0.066981201,-0.153919998,0,0.201022364
0.311842707,STK3,0.528945687,0.201121138,-0.048227015,-0.19089919,0,-0.095032591,0.034342331,0.034342331,0.201121138
0.311957019,LDAH,0.201277955,0.85862729,-0.036664333,0.139462795,0.036664333,0.103962196,-0.131178869,0,0.201277955
0.312071331,SP1,0.364345048,0.201394586,0.1056969,0.018628907,0,-0.093287089,0.034296421,0.034296421,0.201394586
0.312185642,CARS2,0.201405751,0.868744873,-0.03663247,0.152571241,0.03663247,0.320843362,-0.088102385,0,0.201405751
0.312299954,UBE2T,0.88115016,0.20153131,-0.992469342,-0.975053967,0,-0.778196514,0.03425114,0.03425114,0.20153131
0.312414266,PLGRKT,0.201533546,0.872299699,-0.03654528,0.083982303,0.03654528,0.279484208,-0.004709582,0,0.201533546
0.312528578,FGFR1OP2,0.201661342,0.208367514,-0.036353547,0.24509203,0.036353547,-0.0313686,0.097972083,0.0313686,0.201661342
0.31264289,HSP90AB1,0.201789137,0.377631939,-0.036311877,0.062436138,0.036311877,0.044583109,0.028738602,0,0.201789137
0.312757202,NECAP2,0.259552716,0.201804758,-0.129899306,0.000221992,0.000221992,-0.034234616,0.060007906,0.034234616,0.201804758
0.312871513,C2orf42,0.201916933,NA,-0.040688166,0.036032278,0.036032278,NA,NA,NA,0.201916933
0.312985825,USP32,0.712332268,0.201941482,-0.000934625,-0.190768384,0,-0.473190208,0.034202458,0.034202458,0.201941482
0.313100137,BTBD7,0.202044728,NA,-0.035963479,0.077730102,0.035963479,NA,NA,NA,0.202044728
0.313214449,ZNF207,0.235015974,0.202078206,-0.063605246,0.014369697,0.014369697,-0.034128119,0.064955266,0.034128119,0.202078206
0.313328761,SLC25A22,0.202172524,0.864506426,-0.041425244,0.035895378,0.035895378,0.16778516,-0.044925442,0,0.202172524
0.313443073,NOLC1,0.557827476,0.20221493,-0.08775806,-0.102861556,0,-0.034060621,0.20942754,0.034060621,0.20221493
0.313557385,NOLC1,0.557955272,0.20221493,0.011620143,-0.255903639,0,-0.034060621,0.20942754,0.034060621,0.20221493
0.313671696,CAD,0.202300319,0.253213016,-0.035628016,0.207181768,0.035628016,-0.007679713,0.02220309,0.007679713,0.202300319
0.313786008,PLEKHG3,0.260958466,0.202351654,-0.445052803,-0.407144204,0,-0.565213677,0.033983635,0.033983635,0.202351654
0.31390032,PSMB7,0.202428115,0.796828001,-0.035562274,0.15969236,0.035562274,-0.046076711,-0.032627043,0,0.202428115
0.314014632,URGCP,0.721405751,0.202488378,-0.578803317,-0.096698241,0,-0.36331468,0.033866331,0.033866331,0.202488378
0.314128944,UBE2G2,0.202555911,0.49466776,-0.203672648,0.035534369,0.035534369,-0.012166423,-0.11425184,0,0.202555911
0.314243256,RADX,NA,0.202625103,NA,NA,NA,-0.278031299,0.033814283,0.033814283,0.202625103
0.314357567,TUBGCP2,0.202683706,0.813645064,-0.063219798,0.035530515,0.035530515,0.052131786,-0.065051391,0,0.202683706
0.314471879,MPDZ,0.328178914,0.202898551,-0.238998475,-0.02109928,0,-0.085394389,0.033680575,0.033680575,0.202898551
0.314586191,POLDIP2,0.202939297,0.96458846,-0.391394637,0.035359234,0.035359234,-0.032151332,-0.150715202,0,0.202939297
