Golgi AA,Golgi atg7KO AA,ER AA,ER atg7KO AA,Total AA,Total atg7KO AA,Golgi torin,Golgi torin atg7ko,ER torin,ER torin atg7 ko,Total torin,Total torin atg7ko
,,-0.0187897,-0.0192749,-0.173112,0.174838,,,0.0540065,-0.00753504,-0.058348,0.178302
,,-0.00612532,0.0314512,-0.139082,0.0993793,,,-0.0439371,-0.0194355,-0.141913,0.0279406
,,-0.0718878,0.0482333,-0.631016,-0.090837,,,-0.222567,-0.0289565,-0.480462,-0.0584387
,,-0.0495091,0.12317,-0.0218666,0.271015,,,-0.129097,0.17268,-0.0831725,0.17822
,,0.124201,-0.00452547,-0.0771513,0.0349196,,,-0.0662553,0.0590341,-0.129929,0.107136
,,0.0463404,0.0447783,-0.0830483,-0.0793794,,,-0.136175,0.000204144,-0.21777,-0.0810862
,,-0.189058,0.109523,-0.0620931,-0.369154,,,-0.236685,0.00320329,-0.166135,-0.392467
,,0.00601491,0.100743,0.0314512,0.168298,,,0.00128891,0.0579895,0.0129504,0.0948801
,,-0.118136,0.190452,-0.0915463,0.130036,,,-0.145319,0.17909,-0.168437,0.0889612
,,-0.188254,0.139619,0.0233239,0.0763049,,,-0.154126,0.0365887,-0.135725,-0.026865
,,-0.145456,0.0138585,-0.186714,0.123405,,,-0.0498001,-0.0180665,-0.140703,0.0560647
,,-0.0461077,0.112662,0.107286,0.0981822,,,-0.123164,0.0645615,-0.031537,0.00058547
,,-0.0100548,0.154134,0.115357,0.00000239,,,-0.138904,0.089941,0.0988398,-0.144965
,,0.0392169,0.109769,-0.275088,0.175241,,,-0.0281657,0.0545022,-0.327778,0.0579891
,,-0.253702,0.0301665,0.0766565,-0.169819,,,-0.218176,0.0223676,-0.185965,-0.102341
,,-0.214653,0.0819706,-0.222522,0.0806106,,,-0.168913,0.106529,-0.311492,0.121913
,,0.0731865,0.103324,-0.16968,0.0386896,,,-0.0358696,0.0894459,-0.332354,0.0302904
,,-0.400905,-0.0222411,-0.0598283,0.0157033,,,0.0148025,0.0253483,-0.155673,-0.0378591
,,-0.929707,0.0632036,-0.107147,0.00368496,,,-0.799569,0.108109,-0.0868879,-0.278332
,,-0.280444,0.0102192,-0.0928845,-0.0948686,,,-0.33048,-0.0406586,-0.0602623,-0.19394
,,0.00838684,0.0653951,-0.240723,-0.256075,,,-0.102171,-0.0377964,-0.235437,0.159444
,,0.0670073,0.105458,0.0377886,0.0742123,,,-0.0561119,0.0371249,0.0465414,-0.0933214
,,-0.193242,-0.474814,-0.669009,0.121864,,,-0.356866,-0.37437,-0.880607,0.0461402
,,-0.371754,-0.354943,-0.125106,0.0603933,,,-0.550954,-0.277952,-0.19786,-0.0583092
,,0.0785111,0.20702,-0.0639868,-0.175293,,,-0.0668622,0.131714,-0.141809,-0.140163
,,0.100472,-0.332129,-0.179393,-0.118368,,,0.169711,-0.270023,-0.275722,-0.0225062
,,0.303345,-0.823163,-0.0682041,0.134287,,,0.582384,-0.719974,-0.117505,0.168553
,,0.100717,-0.0884054,-0.128158,0.10459,,,0.154001,-0.130241,-0.159868,0.00467798
,,-0.0650022,0.212992,-0.00508195,0.262228,,,-0.386837,0.0145319,-0.0278697,0.0602413
,,-0.0649903,0.0676439,-0.0308995,0.0332122,,,-0.065904,-0.0411211,-0.115982,-0.0419339
,,0.0420635,-0.200247,-0.184423,0.060721,,,0.0703983,-0.24925,-0.335752,-0.010996
,,-0.219807,0.0619937,0.165842,0.131922,,,-0.188557,-0.0717115,0.0455622,0.0755538
,,0.0702617,0.113296,0.0142499,0.0945742,,,-0.0568623,0.0286917,-0.079878,0.0688863
,,0.0547945,0.142013,-0.126798,0.127183,,,0.09927,0.263753,-0.175841,0.172513
,,0.0980141,0.153152,-0.0608263,0.206925,,,0.0272679,0.43327,-0.0380722,0.0972182
,,-0.374923,0.200982,-0.064018,-0.0492974,,,-0.348693,0.164224,-0.193361,-0.0615069
,,-0.0654185,0.0633726,-0.115647,0.205062,,,-0.130784,-0.0965763,-0.146903,0.0998108
,,-0.0133025,0.026073,-0.473386,0.109186,,,-0.148863,0.083436,-0.348598,0.112799
,,-0.0624595,-0.0261827,-0.0303893,0.0652493,,,-0.156517,0.330603,-0.0469441,0.0527144
,,-0.193985,0.0749981,-0.128868,0.199404,,,-0.211954,0.137343,-0.131621,0.149519
,,-0.630778,-0.0464023,0.0828425,0.103831,,,-0.687009,-0.0274943,-0.0719882,0.00424081
,,0.117894,0.217438,-0.1179,0.0657135,,,0.0737405,0.0706211,-0.279356,0.0427848
,,0.0600344,0.33659,0.406894,-0.310322,,,0.0207789,0.317844,0.226547,-0.283056
,,0.0229729,0.174476,-0.041804,0.113814,,,-0.0424532,0.24422,-0.0179417,0.0974001
,,-0.241339,0.075865,-0.72663,0.0205495,,,-0.346791,0.0830662,-0.502849,0.00788956
,,0.099616,0.0732419,0.00171398,0.0724172,,,-0.152475,-0.0745187,-0.102267,-0.0344595
,,-0.13644,-0.0519426,-0.0572117,0.450094,,,-0.223536,-0.117611,0.0719309,0.329624
,,-0.108571,0.0603286,-0.0891362,0.12554,,,-0.106252,-0.0337479,-0.126599,0.11621
,,0.0876068,0.11947,-0.0157389,-0.487561,,,-0.0215547,0.0291711,-0.166467,-0.413646
,,0.0209484,-0.0941182,-0.0601761,-0.0249387,,,-0.0186981,-0.0846591,-0.0769737,-0.104885
,,-0.0500591,-0.328217,-0.0189052,0.0527567,,,-0.121457,-0.392466,-0.200295,0.173381
,,-0.0282299,0.10266,-0.00218476,-0.0350319,,,-0.0812446,0.0465145,0.00497706,-0.168159
,,-0.171389,0.0700996,-0.209553,0.0827545,,,-0.0857171,0.0244269,-0.335891,-0.0918221
,,0.0839862,0.0742939,0.354122,0.062683,,,0.0450569,0.0449283,-0.224125,0.0398341
,,-0.150282,-0.101018,-0.0860482,0.061804,,,-0.0515093,-0.240793,-0.163852,-0.0680295
,,-0.206534,0.12304,-0.336666,0.020599,,,-0.133878,-0.0804273,-0.388848,0.0931759
,,-0.112027,0.207595,-0.0158096,-0.115542,,,0.0415596,-0.126149,0.0883862,-0.304216
,,-0.0393995,0.13931,-0.0380417,0.129011,,,-0.164283,0.0136512,-0.00965735,0.12216
,,-0.874554,0.189786,-0.128882,0.11696,,,-0.745137,0.195648,-0.0507599,0.151885
,,-0.126036,-0.0599108,-0.0194772,-0.221601,,,-0.198028,-0.0577161,-0.115259,-0.265604
,,0.0141262,0.101019,-0.0151306,0.0662765,,,-0.178132,0.0499103,-0.077811,0.192394
,,-0.390759,0.0255374,-0.00315854,0.114657,,,-0.279134,0.104204,-0.00967049,0.155087
,,-0.491215,0.0757967,0.0400657,0.0560649,,,-0.461053,0.0630928,-0.00749508,0.128397
,,0.154975,-0.282317,-0.152386,0.0644212,,,-0.0149881,-0.0607002,-0.0255124,0.0966729
,,0.048168,-0.336616,0.061506,0.0116089,,,-0.288437,-0.0637249,-0.00407675,0.00279788
,,-0.219926,0.115177,-0.167016,0.118536,,,-0.21971,0.0150375,0.0570941,0.0804987
,,-0.120344,0.012432,-0.169562,-0.0190708,,,0.0267284,0.0919421,-0.0937394,0.150832
,,0.0288595,-0.217675,0.0603005,0.0849924,,,-0.000937937,-0.156768,0.0684755,-0.00122516
,,-0.180389,0.0896633,-0.153269,0.0686589,,,-0.0423029,0.0191411,-0.225221,0.174852
,,-0.0394895,-0.267863,-0.0713794,0.0815618,,,-0.312515,-0.295957,-0.166237,0.130619
,,-0.170662,-0.366405,0.0336424,0.197679,,,-0.131221,-0.399884,-0.18935,0.188492
,,-0.00479861,0.201303,0.0339038,0.110286,,,-0.212376,0.0493011,0.0114232,0.0967254
,,0.0452927,0.167308,-0.693948,0.110486,,,-0.00495484,-0.166878,-0.444706,0.0329572
,,-0.169787,-0.222385,-0.268683,0.104084,,,-0.147914,-0.295551,-0.43781,-0.0281459
,,0.0663012,-0.179175,-0.225723,0.106288,,,-0.0746718,-0.173928,-0.194182,0.140155
,,-0.248746,0.120663,-0.0427414,-0.448052,,,-0.446759,0.117209,-0.123243,-0.247701
,,0.0212537,-0.215817,0.0851714,-0.127115,,,-0.0143332,-0.0833946,0.0875809,-0.276004
,,0.037343,0.199653,0.0308078,0.0029096,,,-0.0434824,0.0873803,-0.0819178,0.000820498
,,0.0221713,-0.0460994,0.0702109,0.109003,,,-0.174174,0.147795,0.0799378,0.0385514
,,-0.183897,0.076382,-1.27754,-0.0718097,,,-0.272559,-0.071415,-0.91508,0.176747
,,-0.156008,0.158757,-0.210107,0.31243,,,-0.21801,0.152642,-0.220272,0.211001
,,-0.0897941,-0.036162,-0.0218713,0.22007,,,-0.169091,0.0949455,-0.146462,0.187533
,,-0.0385046,0.222225,-0.407904,-1.15499,,,-0.286985,0.0678132,-0.350566,-0.853017
,,-0.470028,-0.024288,-0.0702932,-0.0673378,,,-0.386628,-0.177475,-0.134565,-0.0299969
,,-0.180741,0.129126,0.0170048,0.156682,,,-0.042636,0.0919246,-0.012075,0.0937175
,,-0.0448145,0.187021,-0.14095,-0.374166,,,-0.0288016,0.150981,-0.149321,-0.340982
,,-0.265996,0.256582,-0.161783,0.0910789,,,-0.433703,0.056167,-0.272337,-0.0495672
,,-0.0608775,-0.0713996,-0.0174996,0.246647,,,-0.0510379,-0.152323,-0.0810379,0.221355
,,0.0132916,-0.342873,0.0173421,-0.0403259,,,-0.0707254,-0.363686,-0.012345,0.0718464
,,-0.00981085,0.0125444,-0.027776,0.14769,,,-0.0861798,-0.065504,0.260392,0.045627
,,0.0839325,0.0123893,-0.0868059,0.10541,,,0.0356292,-0.0521051,-0.171263,-0.000554364
,,-0.254305,0.0343354,0.110378,0.115856,,,-0.219071,-0.0270318,-0.029081,0.308061
,,0.0453343,-0.373411,0.0601993,-0.4924,,,-0.0874156,-0.285017,0.102898,-0.684429
,,-0.353815,0.0105992,-0.0546664,0.112309,,,-0.233242,0.08073,0.0700668,0.0375245
,,-0.154776,0.0760994,-0.206809,0.168996,,,-0.210604,0.131809,-0.285532,-0.00405968
,,-0.812233,-0.267271,0.0856186,0.19209,,,-1.04481,-0.451651,-0.0949219,0.241607
,,-0.0614696,0.0229927,-0.262149,0.0228098,,,,0.0352126,-0.317589,0.134137
,,,0.117891,-0.312749,-0.0565464,,,,0.0861164,-0.264035,-0.14344
,,,0.224403,-0.0310299,-0.0633017,,,,0.221392,-0.204522,-0.133041
,,,0.0830486,-0.174504,0.0198822,,,,-0.0721651,-0.159814,0.0433757
,,,0.153556,-0.436964,-0.197427,,,,0.110817,-0.610078,-0.177638
,,,0.0688052,-0.11986,0.124655,,,,-0.0183274,-0.0237167,-0.0599852
,,,-0.409908,0.134403,0.0211156,,,,-0.291818,0.0332198,0.0509821
,,,0.122544,-0.0558586,-0.403105,,,,0.0800843,-0.0825464,-0.481458
,,,-0.757746,-0.272276,0.0370464,,,,-1.04202,0.0620085,0.0758601
,,,-0.132504,-0.342766,0.131324,,,,-0.0507643,-0.404678,0.174355
,,,,0.0747673,0.203886,,,,,-0.0540881,0.167471
,,,,-0.0193427,0.0955363,,,,,-0.0738262,0.164596
,,,,-0.217373,0.0291599,,,,,-0.121727,0.233661
,,,,-0.396262,-0.194276,,,,,-0.789203,-0.291443
,,,,-0.0839379,0.0560421,,,,,-0.160461,0.0271711
,,,,-0.264988,-0.00706721,,,,,-0.359062,-0.0501106
,,,,-0.22538,-0.23828,,,,,-0.333294,-0.0536357
,,,,-0.0756179,-0.321525,,,,,0.0993056,-0.61604
,,,,0.0962229,0.054043,,,,,0.0143754,0.0868069
,,,,-0.091666,-0.0635047,,,,,-0.100061,-0.139194
,,,,0.0466248,0.0552632,,,,,0.033896,-0.0205366
,,,,-0.298822,-0.0482477,,,,,-0.367305,0.123366
,,,,-0.135199,0.362556,,,,,-0.167013,0.275515
,,,,-0.139536,0.0775988,,,,,-0.112783,0.0981813
,,,,0.0516041,0.153657,,,,,0.0453935,0.107902
,,,,-0.0594717,0.0647466,,,,,-0.0969415,-0.0154786
,,,,-0.025123,-0.154734,,,,,-0.293394,-0.264206
,,,,0.0350597,-0.196521,,,,,0.0404243,-0.337718
,,,,-0.201705,-0.204337,,,,,-0.196433,-0.133865
,,,,0.00818927,0.164325,,,,,-0.116766,0.072602
,,,,0.0839775,0.161885,,,,,0.0750436,0.0178015
,,,,-0.106937,0.317856,,,,,-0.197786,0.491867
,,,,-0.0626158,0.0809165,,,,,-0.0959191,0.0550822
,,,,-0.140372,0.125973,,,,,-0.164211,0.0954268
,,,,0.00703319,0.00495969,,,,,0.0622906,-0.065689
,,,,0.0144161,-0.250237,,,,,0.0931567,-0.241171
,,,,-0.106954,0.10392,,,,,0.0342939,0.016649
,,,,-0.352587,0.165408,,,,,-0.339821,0.111963
,,,,0.111801,-0.0131323,,,,,-0.120143,-0.112366
,,,,-0.750574,0.086924,,,,,-0.539969,0.0522511
,,,,-0.137585,0.133871,,,,,-0.198043,0.0981403
,,,,-0.126866,0.129478,,,,,-0.103649,0.212749
,,,,-0.150951,0.0693063,,,,,-0.132431,0.113289
,,,,-0.114087,0.0583524,,,,,-0.174638,0.0909668
,,,,0.0453245,-0.402852,,,,,-0.121305,-0.268414
,,,,-0.23388,0.292453,,,,,-0.224326,-0.0567449
,,,,-0.59168,-0.587985,,,,,-0.591878,-0.353417
,,,,0.00968395,0.106529,,,,,-0.169156,0.0584619
,,,,0.0935977,0.0482589,,,,,0.0251639,0.00751413
,,,,-0.0513231,0.0833089,,,,,-0.0453948,0.0515275
,,,,-0.0524127,0.0188064,,,,,-0.0552658,0.111868
,,,,-0.0660569,-0.116617,,,,,-0.0759207,-0.0694338
,,,,-0.0255985,0.162105,,,,,-0.160367,-0.0191523
,,,,0.0984514,0.0471646,,,,,0.198929,0.0206873
,,,,0.236204,-0.00220758,,,,,0.222706,-0.087803
,,,,0.0317,-0.512676,,,,,0.0774156,-0.462561
,,,,0.0791504,0.133847,,,,,0.0224167,0.0399208
,,,,0.245701,0.187426,,,,,0.115844,0.101078
,,,,0.0368271,0.177458,,,,,0.240473,0.144028
,,,,-0.554279,-0.0100983,,,,,-0.685874,-0.059632
,,,,-0.710472,0.081295,,,,,-0.723015,0.0590103
,,,,0.136488,-0.0143863,,,,,0.109775,-0.236914
,,,,0.0656212,0.243656,,,,,-0.0740218,0.279471
,,,,0.163789,0.236688,,,,,0.040927,0.188391
,,,,-0.0292802,0.0817891,,,,,-0.0626452,0.171584
,,,,0.143673,0.120063,,,,,0.0486991,0.116403
,,,,-0.179928,0.424523,,,,,-0.299212,0.293766
,,,,-0.000692235,0.0876089,,,,,0.0432321,0.303159
,,,,-0.0181613,-0.405677,,,,,-0.0193331,-0.56956
,,,,-0.0399106,-1.02121,,,,,0.0779995,-0.958585
,,,,-0.764842,0.218059,,,,,-0.811508,0.103624
,,,,-0.0215713,0.170749,,,,,-0.124362,0.127599
,,,,-0.00487238,0.0655865,,,,,-0.114611,0.00438514
,,,,-0.140104,0.0685936,,,,,-0.11105,0.0851066
,,,,-0.0755505,0.278291,,,,,-0.150432,0.201849
,,,,-0.161214,-0.0211128,,,,,0.0323463,0.0122427
,,,,0.184119,0.125071,,,,,0.339064,0.17864
,,,,-0.208546,0.0393083,,,,,-0.1822,0.190466
,,,,-0.109748,0.0123615,,,,,-0.228404,0.197556
,,,,0.0462889,-0.491188,,,,,0.0172458,-0.661413
,,,,-0.066381,0.018645,,,,,-0.131412,-0.0543844
,,,,0.0520758,0.100211,,,,,0.0386366,-0.0112722
,,,,-0.739471,-0.04963,,,,,-0.825791,-0.0692379
,,,,-0.0869477,-0.034931,,,,,-0.197453,-0.0621224
,,,,-0.243921,0.0126189,,,,,-0.351307,0.127091
,,,,0.049653,0.299934,,,,,0.0477008,0.36585
,,,,-0.0600535,-0.165296,,,,,-0.134193,0.0592209
,,,,0.0568962,-0.0728078,,,,,-0.059053,-0.204586
,,,,-0.100081,0.135989,,,,,-0.183721,0.064061
,,,,0.2184,0.0295812,,,,,0.0620218,0.0296387
,,,,-0.202298,0.207823,,,,,-0.115722,0.184268
,,,,0.0972679,0.160079,,,,,0.140743,0.203141
,,,,-0.0259951,-0.259531,,,,,-0.172389,-0.320891
,,,,0.193361,0.0205022,,,,,0.166584,0.0157268
,,,,-0.00566234,0.312604,,,,,-0.122672,-0.0273445
,,,,0.141366,0.137141,,,,,0.0107992,0.10218
,,,,-0.10191,0.111662,,,,,-0.0990712,0.0595499
,,,,-0.16809,0.0366762,,,,,-0.174635,-0.0383352
,,,,-0.000252858,-0.0900544,,,,,-0.0151992,-0.0235762
,,,,0.0738588,0.0591925,,,,,0.025932,-0.00177498
,,,,-0.114153,0.168029,,,,,-0.0653569,0.0862722
,,,,0.0195255,-0.17305,,,,,0.0164294,-0.0937682
,,,,-0.17878,0.190899,,,,,-0.11583,0.316257
,,,,-0.0345278,0.0467966,,,,,-0.114445,-0.00817937
,,,,-0.0552716,0.102339,,,,,-0.205214,0.0951907
,,,,0.0982753,0.143978,,,,,-0.00591399,0.096701
,,,,-0.0187897,0.21336,,,,,0.0540065,0.15812
,,,,-0.00612532,-0.000148952,,,,,-0.0439371,-0.00151162
,,,,-0.0718878,-0.0220345,,,,,-0.222567,-0.00639012
,,,,-0.0495091,-0.0192749,,,,,-0.129097,-0.00753504
,,,,0.124201,0.0314512,,,,,-0.0662553,-0.0194355
,,,,0.0463404,0.0482333,,,,,-0.136175,-0.0289565
,,,,-0.189058,0.12317,,,,,-0.236685,0.17268
,,,,0.00601491,-0.00452547,,,,,0.00128891,0.0590341
,,,,-0.118136,0.0447783,,,,,-0.145319,0.000204144
,,,,-0.188254,0.109523,,,,,-0.154126,0.00320329
,,,,-0.145456,0.100743,,,,,-0.0498001,0.0579895
,,,,-0.0461077,0.190452,,,,,-0.123164,0.17909
,,,,-0.0100548,0.139619,,,,,-0.138904,0.0365887
,,,,0.0392169,0.0138585,,,,,-0.0281657,-0.0180665
,,,,-0.253702,0.112662,,,,,-0.218176,0.0645615
,,,,-0.214653,0.154134,,,,,-0.168913,0.089941
,,,,0.0731865,0.109769,,,,,-0.0358696,0.0545022
,,,,-0.400905,0.0301665,,,,,0.0148025,0.0223676
,,,,-0.929707,0.0819706,,,,,-0.799569,0.106529
,,,,-0.280444,0.103324,,,,,-0.33048,0.0894459
,,,,0.00838684,-0.0222411,,,,,-0.102171,0.0253483
,,,,0.0670073,0.0632036,,,,,-0.0561119,0.108109
,,,,-0.193242,0.0102192,,,,,-0.356866,-0.0406586
,,,,-0.371754,0.0653951,,,,,-0.550954,-0.0377964
,,,,0.0785111,0.105458,,,,,-0.0668622,0.0371249
,,,,0.100472,-0.474814,,,,,0.169711,-0.37437
,,,,0.303345,-0.354943,,,,,0.582384,-0.277952
,,,,0.100717,0.20702,,,,,0.154001,0.131714
,,,,-0.0650022,-0.332129,,,,,-0.386837,-0.270023
,,,,-0.0649903,-0.823163,,,,,-0.065904,-0.719974
,,,,0.0420635,-0.0884054,,,,,0.0703983,-0.130241
,,,,-0.219807,0.212992,,,,,-0.188557,0.0145319
,,,,0.0702617,0.0676439,,,,,-0.0568623,-0.0411211
,,,,0.0547945,-0.200247,,,,,0.09927,-0.24925
,,,,0.0980141,0.0619937,,,,,0.0272679,-0.0717115
,,,,-0.374923,0.113296,,,,,-0.348693,0.0286917
,,,,-0.0654185,0.142013,,,,,-0.130784,0.263753
,,,,-0.0133025,0.153152,,,,,-0.148863,0.43327
,,,,-0.0624595,0.200982,,,,,-0.156517,0.164224
,,,,-0.193985,0.0633726,,,,,-0.211954,-0.0965763
,,,,-0.630778,0.026073,,,,,-0.687009,0.083436
,,,,0.117894,-0.0261827,,,,,0.0737405,0.330603
,,,,0.0600344,0.0749981,,,,,0.0207789,0.137343
,,,,0.0229729,-0.0464023,,,,,-0.0424532,-0.0274943
,,,,-0.241339,0.217438,,,,,-0.346791,0.0706211
,,,,0.099616,0.33659,,,,,-0.152475,0.317844
,,,,-0.13644,0.174476,,,,,-0.223536,0.24422
,,,,-0.108571,0.075865,,,,,-0.106252,0.0830662
,,,,0.0876068,0.0732419,,,,,-0.0215547,-0.0745187
,,,,0.0209484,-0.0519426,,,,,-0.0186981,-0.117611
,,,,-0.0500591,0.0603286,,,,,-0.121457,-0.0337479
,,,,-0.0282299,0.11947,,,,,-0.0812446,0.0291711
,,,,-0.171389,-0.0941182,,,,,-0.0857171,-0.0846591
,,,,0.0839862,-0.328217,,,,,0.0450569,-0.392466
,,,,-0.150282,0.10266,,,,,-0.0515093,0.0465145
,,,,-0.206534,0.0700996,,,,,-0.133878,0.0244269
,,,,-0.112027,0.0742939,,,,,0.0415596,0.0449283
,,,,-0.0393995,-0.101018,,,,,-0.164283,-0.240793
,,,,-0.874554,0.12304,,,,,-0.745137,-0.0804273
,,,,-0.126036,0.207595,,,,,-0.198028,-0.126149
,,,,0.0141262,0.13931,,,,,-0.178132,0.0136512
,,,,-0.390759,0.189786,,,,,-0.279134,0.195648
,,,,-0.491215,-0.0599108,,,,,-0.461053,-0.0577161
,,,,0.154975,0.101019,,,,,-0.0149881,0.0499103
,,,,0.048168,0.0255374,,,,,-0.288437,0.104204
,,,,-0.219926,0.0757967,,,,,-0.21971,0.0630928
,,,,-0.120344,-0.282317,,,,,0.0267284,-0.0607002
,,,,0.0288595,-0.336616,,,,,-0.000937937,-0.0637249
,,,,-0.180389,0.115177,,,,,-0.0423029,0.0150375
,,,,-0.0394895,0.012432,,,,,-0.312515,0.0919421
,,,,-0.170662,-0.217675,,,,,-0.131221,-0.156768
,,,,-0.00479861,0.0896633,,,,,-0.212376,0.0191411
,,,,0.0452927,-0.267863,,,,,-0.00495484,-0.295957
,,,,-0.169787,-0.366405,,,,,-0.147914,-0.399884
,,,,0.0663012,0.201303,,,,,-0.0746718,0.0493011
,,,,-0.248746,0.167308,,,,,-0.446759,-0.166878
,,,,0.0212537,-0.222385,,,,,-0.0143332,-0.295551
,,,,0.037343,-0.179175,,,,,-0.0434824,-0.173928
,,,,0.0221713,0.120663,,,,,-0.174174,0.117209
,,,,-0.183897,-0.215817,,,,,-0.272559,-0.0833946
,,,,-0.156008,0.199653,,,,,-0.21801,0.0873803
,,,,-0.0897941,-0.0460994,,,,,-0.169091,0.147795
,,,,-0.0385046,0.076382,,,,,-0.286985,-0.071415
,,,,-0.470028,0.158757,,,,,-0.386628,0.152642
,,,,-0.180741,-0.036162,,,,,-0.042636,0.0949455
,,,,-0.0448145,0.222225,,,,,-0.0288016,0.0678132
,,,,-0.265996,-0.024288,,,,,-0.433703,-0.177475
,,,,-0.0608775,0.129126,,,,,-0.0510379,0.0919246
,,,,0.0132916,0.187021,,,,,-0.0707254,0.150981
,,,,-0.00981085,0.256582,,,,,-0.0861798,0.056167
,,,,0.0839325,-0.0713996,,,,,0.0356292,-0.152323
,,,,-0.254305,-0.342873,,,,,-0.219071,-0.363686
,,,,0.0453343,0.0125444,,,,,-0.0874156,-0.065504
,,,,-0.353815,0.0123893,,,,,-0.233242,-0.0521051
,,,,-0.154776,0.0343354,,,,,-0.210604,-0.0270318
,,,,-0.812233,-0.373411,,,,,-1.04481,-0.285017
,,,,-0.0614696,0.0105992,,,,,-0.071283,0.08073
,,,,-0.0539538,0.0760994,,,,,-0.00941944,0.131809
,,,,-0.111473,-0.267271,,,,,-0.114614,-0.451651
,,,,-0.111698,0.0229927,,,,,-0.141527,0.0352126
,,,,-0.159067,0.117891,,,,,-0.26517,0.0861164
,,,,-0.0413978,0.224403,,,,,-0.112831,0.221392
,,,,-0.0908302,0.0830486,,,,,-0.0467482,-0.0721651
,,,,-0.110241,0.153556,,,,,-0.136909,0.110817
,,,,-0.0895599,0.0688052,,,,,-0.135502,-0.0183274
,,,,-0.107219,-0.409908,,,,,-0.149588,-0.291818
,,,,0.0625971,0.122544,,,,,0.111346,0.0800843
,,,,0.109397,-0.757746,,,,,-0.0466161,-1.04202
,,,,0.085315,-0.132504,,,,,0.0409527,-0.0507643
,,,,0.0504115,0.183756,,,,,-0.0716132,0.200702
,,,,0.254117,0.00893936,,,,,0.467922,-0.0529599
,,,,0.0168837,-0.0177601,,,,,-0.0760713,-0.0128152
,,,,-0.0467409,0.0206791,,,,,-0.230481,-0.0836028
,,,,0.119193,-0.00844673,,,,,-0.0707947,-0.0788515
,,,,0.0302606,-0.175543,,,,,0.0452519,-0.058489
,,,,0.0731277,-0.109978,,,,,-0.0120346,-0.190309
,,,,-0.247259,-0.00227613,,,,,-0.282672,-0.064251
,,,,0.0986208,0.0012161,,,,,-0.100573,-0.0137796
,,,,-0.0894536,0.12577,,,,,-0.206225,0.0811
,,,,0.146699,-0.028561,,,,,-0.0494222,-0.0695784
,,,,-0.105878,0.165967,,,,,-0.127256,0.122893
,,,,-0.0223746,-0.0403977,,,,,0.0310557,-0.12608
,,,,-0.512538,0.214641,,,,,-0.621812,0.119391
,,,,-0.18368,0.186167,,,,,-0.206948,0.070483
,,,,0.156887,0.221258,,,,,-0.00540771,0.170316
,,,,-0.0338154,0.196407,,,,,-0.132142,0.180198
,,,,-0.266936,0.0491261,,,,,0.0243735,0.0509633
,,,,0.00538975,-0.30918,,,,,-0.0625969,-0.30807
,,,,-0.256281,0.185148,,,,,-0.401269,0.0773774
,,,,-0.0986791,-0.0572877,,,,,0.176496,0.0160545
,,,,0.059788,0.137228,,,,,-0.0277365,0.269752
,,,,-0.300289,0.0951771,,,,,-0.0781153,0.0455354
,,,,-0.172388,0.142166,,,,,-0.151588,0.0590363
,,,,-0.17299,-0.109043,,,,,-0.468878,-0.0861204
,,,,-0.263791,-0.0500392,,,,,-0.424695,-0.00978956
,,,,-0.236254,0.154083,,,,,-0.191248,0.062164
,,,,-0.0865645,0.0479275,,,,,-0.152456,-0.0371973
,,,,-0.0867712,0.00795992,,,,,-0.12086,0.159848
,,,,-0.220632,-0.20891,,,,,-0.109041,-0.376492
,,,,-0.0489558,0.314341,,,,,-0.0595546,0.303999
,,,,0.120331,0.117328,,,,,0.111046,0.0632809
,,,,-0.0432509,-0.0680157,,,,,0.0896641,0.0265011
,,,,-0.379811,0.029106,,,,,-0.0432789,0.040311
,,,,-0.310823,-0.102363,,,,,-0.31213,-0.33286
,,,,-0.276214,0.252209,,,,,-0.185666,0.191584
,,,,0.20837,0.00268622,,,,,-0.0276828,0.0488256
,,,,-0.138221,-0.0195762,,,,,-0.163211,0.131236
,,,,-0.172688,0.00791101,,,,,-0.145434,-0.0381684
,,,,-0.103818,-0.18205,,,,,0.167083,-0.0432544
,,,,-0.0259293,0.0730036,,,,,-0.127669,0.0431958
,,,,-0.0829431,-0.0229306,,,,,0.00764871,0.0135388
,,,,-0.144127,0.208292,,,,,-0.102453,0.258966
,,,,-0.233072,0.0268964,,,,,-0.0729634,0.16432
,,,,-0.17207,-0.0786487,,,,,-0.16048,0.160367
,,,,-0.165526,0.0168681,,,,,0.16942,-0.0288882
,,,,-0.181081,0.077353,,,,,-0.315639,0.171916
,,,,0.0393657,0.0932961,,,,,-0.0828418,0.163428
,,,,-0.22309,0.154447,,,,,-0.351073,0.0288063
,,,,-0.193651,-0.102939,,,,,-0.288847,-0.103084
,,,,-0.122645,0.0238121,,,,,-0.0492503,0.0465324
,,,,-0.238155,0.102032,,,,,-0.294677,0.401888
,,,,-0.0904581,0.0294587,,,,,0.0309124,0.0220377
,,,,-0.162626,0.0228402,,,,,-0.337864,-0.115496
,,,,0.154587,-0.0553072,,,,,0.434796,0.000911072
,,,,-0.140871,0.0528443,,,,,-0.305833,0.073278
,,,,-0.330616,-0.168217,,,,,-0.192367,-0.140295
,,,,0.296593,0.0996218,,,,,0.169441,0.166215
,,,,-0.164613,-0.0300842,,,,,-0.159186,-0.0419381
,,,,0.262807,0.0769035,,,,,0.218797,0.498833
,,,,0.129083,-0.0705375,,,,,0.075062,-0.0778601
